@relation pose

@attribute name {question,vsign,arm,standing,beer,sushi}
@attribute bend1 real
@attribute bend2 real
@attribute bend3 real
@attribute bend4 real
@attribute bend5 real

@data
vsign,9846,7836,11059,10889,10889
vsign,9496,7919,11088,10945,10861
vsign,9770,8002,11031,10833,10694
vsign,9846,7939,11088,11174,10639
vsign,9645,7877,10777,10749,10974
vsign,9645,8107,10889,11145,10777
vsign,9695,7960,11031,10889,10777
vsign,9720,8192,11232,10945,10694
vsign,9897,8213,11031,11059,10833
vsign,9745,8171,10945,10974,10529
vsign,9745,8213,11117,10721,10639
vsign,9770,8149,10777,11002,10666
vsign,9745,8192,11145,10777,10666
vsign,9745,8192,11002,11088,10694
vsign,9871,8256,10974,11031,10833
vsign,9695,8256,10974,11031,10529
vsign,9720,8213,11145,11059,10694
vsign,9770,8430,11145,11145,10639
vsign,9795,8430,10889,11203,10584
vsign,9770,8540,10777,10833,10557
vsign,9795,8343,11031,10889,10721
vsign,9846,8496,10777,10833,10557
vsign,9720,8496,10974,11059,10584
vsign,9871,8607,11088,11174,10777
vsign,9795,8452,10805,10974,10721
vsign,9820,8562,10917,11059,10557
vsign,9770,8408,11059,10945,10611
vsign,9720,8430,11117,10805,10557
vsign,9795,8364,11088,10889,10749
vsign,9820,8408,10945,10917,10639
vsign,9871,8299,10974,10805,10749
vsign,9795,8386,10974,11002,10833
vsign,9795,8107,10974,11059,10945
vsign,9695,8235,11002,10917,10833
vsign,9695,8023,10861,10974,10889
vsign,9871,8299,10945,10917,10833
vsign,9795,8192,11002,10974,10694
vsign,9745,8192,10917,10805,10639
vsign,9770,8086,10945,10861,10639
vsign,9820,8002,11031,11059,10889
vsign,9846,8002,11031,10945,10917
vsign,9795,8128,11174,11117,10945
vsign,9795,7919,10861,10974,11145
vsign,9745,7898,10861,10833,10889
vsign,9720,8002,11002,10861,10694
vsign,9871,7919,11031,10833,10694
vsign,9795,7919,10974,11031,10749
vsign,9871,8044,10861,10974,10889
vsign,9745,7898,10833,10805,10805
vsign,9720,7877,10917,10805,10889
vsign,9795,7857,11031,11002,11031
vsign,9795,7877,10861,11059,11117
vsign,9745,7898,11117,10721,10945
vsign,9770,7898,10833,11059,10777
vsign,9795,7734,10917,10805,11002
vsign,9645,7898,11117,10861,10917
vsign,9695,7939,11088,10917,11059
vsign,9670,7857,11031,11203,11203
vsign,9795,7898,11059,10749,11145
vsign,9745,8023,11059,10861,11088
vsign,9846,7898,10974,10917,11088
vsign,9820,7919,11002,11117,11059
vsign,9795,8149,10945,10805,11088
vsign,9871,8065,11088,10833,10974
vsign,9770,7939,10861,11031,10974
vsign,9871,8002,11002,10917,10833
vsign,9820,8128,10974,10917,10833
vsign,9897,8023,11031,11031,10749
vsign,9897,8213,10805,11002,11059
vsign,9974,8171,10945,10974,10861
vsign,9948,8002,11117,10861,11031
vsign,9846,8065,10974,10861,10917
vsign,9948,8107,10974,10974,10945
vsign,9897,8299,10861,11031,10833
vsign,9974,8256,10861,10889,10721
vsign,9974,8149,11031,10861,10805
vsign,9871,8386,11059,11088,10805
vsign,9922,8235,11174,10777,10945
vsign,9948,8343,11145,10974,10777
vsign,9948,8496,10917,11002,10721
vsign,9922,8474,10974,10777,10611
vsign,9922,8386,10833,10917,10584
vsign,9871,8364,10945,10889,10529
vsign,9974,8343,10945,10917,10694
vsign,9974,8496,10974,10917,10889
vsign,9846,8518,11117,11117,10666
vsign,9871,8452,10889,11059,10502
vsign,9820,8607,10889,10805,10529
vsign,9922,8518,10974,10889,10666
vsign,9948,8474,11088,10833,10777
vsign,9974,8408,11088,10861,10917
vsign,9948,8518,11002,11031,10749
vsign,9770,8719,10777,11232,10394
vsign,9846,8674,10889,10833,10639
vsign,9897,8518,11002,10889,10448
vsign,9871,8629,11031,10833,10917
vsign,9846,8496,11031,11145,10861
vsign,9948,8518,10833,11002,10721
vsign,9922,8540,11059,10833,10611
vsign,9974,8540,11002,10974,10584
vsign,10000,8364,10917,11088,10557
vsign,10025,8408,11031,11031,10861
vsign,9897,8364,11088,11117,10974
vsign,9974,8278,11117,11117,10861
vsign,9846,8128,10861,11031,10749
vsign,9922,8149,10889,10694,10529
vsign,9820,8213,11145,11031,10889
vsign,10000,8278,10833,10889,10833
vsign,9922,8256,10861,10889,10861
vsign,9948,8278,10889,10833,10833
vsign,9846,8408,10805,10917,10749
vsign,9922,8256,10889,10833,10666
vsign,9820,8430,11059,11002,10917
vsign,9846,8256,10777,10833,11002
vsign,9770,8299,10889,10974,11059
vsign,9922,8474,10777,11059,10639
vsign,9974,8430,10777,10777,10917
vsign,9974,8562,10974,10749,11031
vsign,9897,8496,10805,10945,10833
vsign,9871,8496,11088,10945,11059
vsign,9897,8452,10833,10833,10889
vsign,9974,8386,11031,10945,10611
vsign,9820,8386,11088,10749,10694
vsign,9922,8364,10777,10945,10694
vsign,9820,8299,11031,10945,10889
vsign,9820,8430,11002,11145,10889
vsign,9871,8430,11002,10694,10889
vsign,9745,8343,11002,10974,10777
vsign,9948,8321,10974,10861,10694
vsign,9595,8408,11059,11031,10666
vsign,10025,8343,10805,10805,10639
vsign,9948,8278,10945,11002,10889
vsign,9871,8364,10861,10833,10889
vsign,9795,8452,10889,10833,10777
vsign,9974,8540,10777,11002,10749
vsign,9795,8430,10805,10974,10805
vsign,9974,8364,10945,10917,10917
vsign,9974,8540,10861,10805,10833
vsign,9922,8343,10861,11031,10666
vsign,9820,8386,11002,10974,10694
vsign,9820,8452,10945,10889,10611
vsign,10000,8235,10945,10777,11002
vsign,9871,8408,11031,10917,10694
vsign,9795,8343,11174,10861,10639
vsign,9795,8256,11088,10833,10694
vsign,9897,8256,10833,10917,10557
vsign,9745,8128,10861,10721,10861
vsign,9820,8235,10861,10889,10861
vsign,9871,8107,10945,10805,10639
vsign,9720,8256,10861,11117,10611
vsign,9846,8171,10805,10889,10721
vsign,9820,8192,10805,10861,10666
vsign,9795,8149,11145,11117,10833
vsign,9820,8023,11002,11002,10889
vsign,9820,8192,10945,11002,10889
vsign,9770,8278,10889,10721,10833
vsign,9745,8149,11031,10666,10694
vsign,9670,8149,10917,10833,10777
vsign,9770,8171,11203,10694,10584
vsign,9922,8256,10945,10805,10557
vsign,10000,8171,10889,10917,10666
vsign,9922,8128,10945,10721,10974
vsign,9846,8023,10805,10721,10721
vsign,9846,8128,11002,10945,10639
vsign,9948,8256,11117,10861,10721
vsign,9795,8278,10861,10694,10861
vsign,9974,8321,11059,10945,10833
vsign,9871,8149,10917,10833,10584
vsign,9871,8256,10805,11031,10721
vsign,9846,8278,10861,10889,10805
vsign,9871,8430,10945,10721,10833
vsign,9897,8321,10974,10666,10584
vsign,9846,8364,10861,10694,10611
vsign,9720,8496,10945,10611,10666
vsign,9820,8408,10833,10974,10721
vsign,9846,8474,11059,10833,10639
vsign,9922,8518,10805,10889,10557
vsign,9871,8321,10861,10721,10694
vsign,9820,8321,11002,10749,10639
vsign,9871,8430,11002,11145,10666
vsign,10077,8299,10833,10889,10639
vsign,9948,8364,10861,10861,10777
vsign,9974,8256,10861,10974,10529
vsign,10000,8213,11002,10694,10749
vsign,9922,8023,11002,10777,10502
vsign,9871,8192,11002,10639,10584
vsign,9846,8149,10805,10889,10584
vsign,9897,8128,11088,10694,10805
vsign,9846,8023,11174,10861,10721
vsign,9974,7939,11117,11059,10777
vsign,9795,7960,11232,10889,10448
vsign,9897,7795,10945,10974,10584
vsign,9871,7877,10861,10861,10639
vsign,9974,7960,11059,11088,10448
vsign,9922,7714,10861,10889,10557
vsign,9745,7694,10945,11031,10421
vsign,9820,7898,11117,11088,10777
vsign,9897,7816,10833,11031,10721
vsign,9922,8149,10917,10945,10584
vsign,9897,8192,11117,10917,10974
vsign,9871,7857,10889,11059,10945
vsign,9897,8065,10917,10889,10833
vsign,9922,7919,10974,11203,10777
vsign,9974,7981,11145,11059,10666
vsign,9871,8065,11145,11059,10917
vsign,10025,8065,10889,11002,11002
vsign,9948,7981,10917,10917,10694
vsign,9922,7939,10974,10945,10861
vsign,9871,7960,10945,11031,11002
vsign,9897,7898,10889,10945,10889
vsign,9897,7939,11145,11088,10889
vsign,10000,7939,11059,11145,10805
vsign,9846,7960,10917,11088,10861
vsign,9871,7981,10889,10889,10805
vsign,9820,8065,10889,11145,10721
vsign,9974,7836,11031,11117,10945
vsign,9922,7877,10945,11203,10974
vsign,9820,7795,10889,10974,10917
vsign,9795,7898,11031,10917,10805
vsign,9897,7898,10889,11002,10639
vsign,9820,8023,10777,11031,10721
vsign,9846,7919,11203,11031,10666
vsign,9897,7939,11002,11031,11002
vsign,9871,7816,11031,11203,10974
vsign,9846,7836,10833,10777,10639
vsign,9795,7960,11002,10889,10889
vsign,9770,7795,10861,11145,10889
vsign,9897,7836,10861,11117,10917
vsign,9770,7816,10945,11088,10889
vsign,9720,7795,11059,11002,10945
vsign,9645,7877,11002,11117,10611
vsign,9820,7857,10974,10889,10889
vsign,9820,8023,10861,11232,10611
vsign,9922,7898,11088,11174,10584
vsign,9922,8107,10694,10917,10611
vsign,9948,8086,10805,10974,10666
vsign,9922,8149,10974,10974,10529
vsign,9948,8149,10974,11059,10694
vsign,9922,8107,10974,11059,10529
vsign,9897,8149,10917,11088,10611
vsign,9820,8171,11117,11031,10448
vsign,9720,8044,10917,11203,10666
vsign,9948,8086,10917,11031,10475
vsign,9846,8321,10777,11088,10208
vsign,9897,8235,10974,11117,10777
vsign,9795,8278,10861,11088,10694
vsign,9795,8299,10833,11002,10694
vsign,9897,8192,10805,10945,10611
vsign,9922,8343,11002,11203,10639
vsign,9974,8386,11117,10917,10666
vsign,9871,8299,10974,11174,10833
vsign,9846,8299,10974,10945,10749
vsign,9695,8171,10945,11174,10721
vsign,9795,8430,11059,11145,10584
vsign,9846,8496,11145,10833,10584
vsign,9770,8321,11059,11002,10666
vsign,9820,8474,10861,11002,10805
vsign,9820,8256,11002,10974,10777
vsign,9670,8452,10945,11117,10639
vsign,9770,8321,10861,10889,10889
vsign,9770,8452,11002,11117,10861
vsign,9846,8408,10945,10974,10611
vsign,9846,8299,10861,11145,10694
vsign,9820,8235,10889,11145,10833
vsign,9795,8364,10917,10805,10502
vsign,9770,8213,10917,11088,10448
vsign,9922,8256,10889,11088,10749
vsign,9820,8256,10889,11117,10584
vsign,9871,8128,11059,11002,10666
vsign,9670,8321,10945,10974,10557
vsign,9820,8171,10945,11174,10448
vsign,9745,8256,10861,10917,10557
vsign,9897,8192,11031,11145,10502
vsign,9846,8299,11031,11088,10475
vsign,9820,8343,11059,11031,10502
vsign,9871,8278,10833,10889,10394
vsign,9720,8149,10917,10833,10721
vsign,9720,8128,10889,11059,10694
vsign,9745,8343,11059,10945,10639
vsign,9695,8149,10917,10945,10584
vsign,9846,8044,11031,10777,10367
vsign,9820,7919,10861,10861,10448
vsign,9871,7816,11059,10974,10448
vsign,10025,7981,11088,11002,10721
vsign,10025,7836,11088,10889,10721
vsign,10025,7795,10889,11145,10777
vsign,9795,7898,10945,10945,10805
vsign,9974,7734,10861,10833,10584
vsign,9871,7734,11059,10805,10639
vsign,9974,7816,10974,10861,10721
vsign,9871,7877,10945,10945,10557
vsign,9974,7673,11203,11088,10666
vsign,9820,7857,11002,10917,10611
vsign,9974,7836,10917,11059,10529
vsign,9795,7816,10889,10833,10367
vsign,9897,7734,11031,10974,10777
vsign,9974,7694,10945,10889,10529
vsign,9922,7919,11349,11088,10639
vsign,9897,7877,10974,10833,10448
vsign,9922,7836,11002,10721,10666
vsign,9974,7898,10721,10805,10611
vsign,9871,7754,11002,10889,10666
vsign,9948,7857,10861,10861,10475
vsign,9795,7754,10945,10777,10721
vsign,9948,7795,10889,10917,10448
vsign,9871,7857,10833,10861,10611
vsign,9795,7857,11031,10974,10475
vsign,9897,7795,11117,10945,10502
vsign,9871,7877,11088,10945,10557
vsign,9745,7775,10945,10833,10421
vsign,9795,7795,10749,10945,10557
vsign,9871,7795,10917,10833,10721
vsign,9948,7857,11145,10805,10611
vsign,9871,7734,10777,10749,10421
vsign,9922,7714,10917,11031,10421
vsign,9871,7816,10889,10694,10529
vsign,9745,7653,11031,10889,10777
vsign,9745,7714,11002,11088,10341
vsign,9770,7714,11059,10917,10666
vsign,9770,7836,10945,10889,10721
vsign,9897,7754,10917,11002,10421
vsign,9770,7734,10974,10833,10611
vsign,9820,7714,10945,10861,10529
vsign,9897,7836,11145,11145,10529
vsign,9820,7673,11059,10777,10694
vsign,9846,7673,10805,10805,10529
vsign,9897,7673,10833,10974,10475
vsign,9820,7754,11031,10833,10584
vsign,9795,7775,11174,10974,10777
vsign,9871,7836,11031,10974,10611
vsign,9897,7694,11059,10861,10421
vsign,9795,7653,10833,10889,10639
vsign,9897,7734,10917,10889,10394
vsign,9897,7857,11117,10833,10448
vsign,9922,7939,11088,11031,10721
vsign,9948,7898,10917,10917,10557
vsign,9770,7734,10917,10945,10694
vsign,9897,7857,10721,10749,10208
vsign,9795,7898,11117,11059,10721
vsign,9770,7919,10833,11002,10367
vsign,10025,7836,11117,10805,10448
vsign,10000,8044,10833,11088,10666
vsign,9820,8065,10889,10945,10421
vsign,9770,7939,11002,10749,10584
vsign,9795,7960,10833,10974,10502
vsign,9897,8128,11059,10861,10341
vsign,9948,8256,10861,10889,10666
vsign,10000,7981,10749,10805,10584
vsign,9871,8044,11031,10833,10529
vsign,9846,8044,10974,10945,10557
vsign,9795,8235,11031,10974,10394
vsign,9770,8321,10861,11031,10529
vsign,9820,8235,10861,11088,10341
vsign,9897,8023,11088,11031,10475
vsign,9897,8235,10694,11088,10557
vsign,9974,8278,10777,10974,10394
vsign,9820,8192,11031,10889,10421
vsign,9922,8343,10917,10917,10394
vsign,9948,8321,11031,11031,10557
vsign,9846,8321,10889,10861,10611
vsign,9745,8171,10694,10611,10448
vsign,9846,8343,11002,10917,10502
vsign,9745,8321,11002,11031,10421
vsign,9922,8256,10889,10805,10261
vsign,9922,8235,11145,11059,10448
vsign,9846,8171,11031,11174,10529
vsign,9820,8343,11117,11203,10287
vsign,9770,8299,10974,11117,10502
vsign,9897,8299,10889,11002,10475
vsign,9820,8235,10917,11088,10475
vsign,9745,8256,11031,10917,10529
vsign,9570,8171,10974,11117,10394
vsign,9922,8171,10945,10889,10529
vsign,9871,8149,10945,10889,10341
vsign,9820,8171,10833,10945,10584
vsign,9922,8235,11174,11117,10448
vsign,9897,8149,10917,10974,10475
vsign,9871,8002,11031,10861,10502
vsign,9770,7981,11059,10945,10529
vsign,9922,8065,11145,11031,10749
vsign,9820,7960,11031,10917,10694
vsign,9948,8023,10833,11059,10777
vsign,9871,8044,10833,10777,10448
vsign,9871,8023,10889,10833,10666
vsign,9897,7898,10945,10861,10721
vsign,9770,8023,11174,11031,10611
vsign,9795,8065,11145,11002,10639
vsign,9922,8171,10861,10861,10833
vsign,10000,7981,10749,10777,10805
vsign,9770,8128,10777,10974,10584
vsign,9720,8086,11088,10666,10721
vsign,9948,8044,10861,11059,10666
vsign,9974,7877,10974,10889,10749
vsign,9745,8044,10917,11002,10694
vsign,9795,7836,10945,11088,10833
vsign,9720,7981,11117,11002,10749
vsign,9695,7939,10889,10945,10639
vsign,9820,7919,10974,10945,10639
vsign,9897,7857,11117,10945,10749
vsign,9795,8002,10833,10833,10721
vsign,9897,7734,10945,10974,10502
vsign,9745,7877,10777,10945,10529
vsign,9897,7816,10861,11088,10502
vsign,9745,7795,11002,10833,10666
vsign,9770,7795,10889,10861,10475
vsign,9871,7816,10917,10974,10694
vsign,9745,7694,11059,10666,10502
vsign,9720,7877,10777,10889,10584
vsign,9922,7514,10777,10917,10666
vsign,9695,7816,10945,10833,10694
vsign,9745,7754,10777,10749,10749
vsign,9795,7836,10945,10749,10639
vsign,9720,7836,10917,10805,10611
vsign,9846,7795,10805,10974,10394
vsign,9795,7754,11031,10805,10639
vsign,9922,7754,10861,11117,10448
vsign,9922,7836,10861,10861,10639
vsign,9695,7694,11031,10611,10584
vsign,9871,7734,10917,10861,10611
vsign,9897,7775,10777,11059,10584
vsign,9745,7857,10861,10917,10721
vsign,9897,7734,10889,10777,10639
vsign,9846,7673,11117,10721,10448
vsign,9720,7754,10889,10974,10557
vsign,9720,7877,10945,10639,10367
vsign,9770,7775,10974,10861,10475
vsign,9897,7734,10861,10777,10805
vsign,9897,7754,11002,10777,10777
vsign,9871,7939,11031,10889,10529
vsign,9720,7981,10861,10945,10394
vsign,9871,8065,10974,10749,10749
vsign,9820,8002,10861,11002,10777
vsign,9871,7960,11002,11002,10557
vsign,9820,8002,10861,10917,10475
vsign,9897,8044,10777,10749,10666
vsign,9795,8107,11088,10889,10639
vsign,9871,8086,11145,10917,10721
vsign,9897,7960,11059,10945,10777
vsign,9897,8044,10833,10974,10557
vsign,9922,8107,10805,10889,10529
vsign,9846,8149,11002,10917,10639
vsign,9795,8235,10889,10666,10749
vsign,9871,8171,11059,11002,10694
vsign,9871,8107,10833,10889,10833
vsign,9871,8023,10777,10889,10694
vsign,9846,8086,11031,10833,10529
vsign,9897,8002,10833,11031,10805
vsign,9948,8086,11088,10974,10805
vsign,9922,7981,10974,11002,10611
vsign,9745,7981,10805,10805,10448
vsign,9720,8002,11031,10945,10502
vsign,9820,8023,10974,11031,10529
vsign,9770,7857,10889,10805,10475
vsign,9820,7836,11059,11232,10694
vsign,9745,7857,11031,11002,10833
vsign,9770,7857,11031,11088,10529
vsign,9846,7939,10861,10945,10475
vsign,9795,8023,10805,10945,10611
vsign,9846,7939,10917,10861,10611
vsign,9897,8023,11059,11059,10584
vsign,9720,8044,11031,10917,10584
vsign,9922,8002,10861,10917,10584
vsign,9770,7960,10777,11031,10475
vsign,9770,7898,10749,11031,10639
vsign,9846,7919,11203,10805,10639
vsign,9846,8107,10917,10889,10611
vsign,9820,8002,10805,10945,10584
vsign,9695,7857,11203,10889,10529
vsign,9820,8065,11031,10945,10367
vsign,9770,7857,10889,11059,10448
vsign,9795,7877,11117,10917,10448
vsign,9871,8002,10889,11262,10584
vsign,9871,8128,10833,10861,10749
vsign,9820,8023,10805,10861,10666
vsign,9695,7981,10749,10945,10694
vsign,9770,8086,11059,10805,10611
vsign,9670,8278,10805,11002,10529
vsign,9770,8086,11059,10777,10421
vsign,9720,8213,11031,10917,10611
vsign,9871,8107,10777,10749,10502
vsign,9720,8149,10749,10917,10666
vsign,9695,8171,10945,11059,10611
vsign,9695,8107,10974,10833,10529
vsign,9770,8086,10721,10833,10557
vsign,9820,8192,11031,10974,10557
vsign,9770,8192,11088,11002,10694
vsign,9820,7981,11145,10917,10557
vsign,9897,8086,10917,10917,10749
vsign,9871,8128,10889,10945,10749
vsign,9695,8044,10889,10861,10529
vsign,9846,8002,11002,10777,10749
vsign,9770,8023,11002,10833,10475
vsign,9745,8023,11174,10861,10529
vsign,9795,8002,11174,10917,10529
vsign,9897,8256,10974,10861,10421
vsign,9670,8002,11002,10861,10529
vsign,9795,7877,11002,10861,10666
vsign,9770,8002,11059,10833,10694
vsign,9820,7981,10945,11059,10611
vsign,9922,8002,10694,10805,10394
vsign,9846,7960,10889,11031,10611
vsign,9645,7939,11203,11002,10341
vsign,9795,8002,10805,10721,10502
vsign,9770,8192,10861,10749,10639
vsign,9846,7981,11031,10945,10529
vsign,9720,8128,11117,10889,10639
vsign,9720,8149,10974,10945,10448
vsign,9820,8149,10917,10974,10611
vsign,9770,8086,11031,10777,10694
vsign,9720,8171,10917,10917,10666
vsign,9871,8086,11031,10917,10639
vsign,9720,8149,11088,10777,10584
vsign,9695,7960,10805,11031,10557
vsign,9846,8086,10861,10833,10394
vsign,9670,8149,11002,10777,10749
vsign,9846,7981,11059,11031,10805
vsign,9770,8023,11117,10974,10475
vsign,9745,8107,11002,10777,10557
vsign,9846,8171,10861,10945,10557
vsign,10025,7981,10861,10889,10529
vsign,9720,8044,11145,10805,10448
vsign,9922,8023,10805,11059,10448
vsign,9795,7919,10974,11031,10777
vsign,9795,7898,10889,10805,10666
vsign,9670,7919,11203,10805,10502
vsign,9720,7694,10833,10917,10367
vsign,9795,7754,11117,10805,10448
vsign,9770,7898,10861,11117,10475
vsign,9871,7795,10861,10945,10557
vsign,9745,7673,11002,11002,10694
vsign,9645,7754,11002,10833,10421
vsign,9871,7857,10805,10721,10502
vsign,9770,7694,10974,11031,10448
vsign,9897,7714,10889,10917,10639
vsign,9720,7633,11031,10749,10529
vsign,9670,7613,10889,10861,10557
vsign,9745,7573,10889,11088,10394
vsign,9846,7673,11088,10833,10529
vsign,9846,7653,10861,10974,10584
vsign,9820,7754,10974,11002,10421
vsign,9820,7836,10666,10889,10639
vsign,9922,7694,10749,10805,10421
vsign,9795,7714,11002,10861,10611
vsign,9897,7857,11059,10805,10502
vsign,9770,7898,11031,10945,10557
vsign,9745,7775,10974,10749,10421
vsign,9871,7613,11117,10639,10502
vsign,9820,7734,10833,10945,10475
vsign,9770,7673,10889,11088,10666
vsign,9897,7877,10974,10749,10833
vsign,9846,7836,11117,10694,10749
vsign,9795,7836,10861,10945,10611
vsign,9695,7673,11059,10777,10666
vsign,9745,7836,10861,10889,10529
vsign,9820,7694,11059,10833,10694
vsign,9770,7775,11059,11031,10749
vsign,9846,7816,10945,10833,10721
vsign,9820,7836,10861,10945,10529
vsign,9720,7734,10889,10889,10749
vsign,9695,7836,10833,11174,10557
vsign,9846,7795,11174,10974,10749
vsign,9897,7836,11059,10945,10721
vsign,9846,7694,10945,10974,10805
vsign,9795,7816,11059,10833,10557
vsign,9770,7877,10557,10974,10475
vsign,9670,7795,11088,10889,10611
vsign,9770,7836,11145,10861,10666
vsign,9974,7919,10945,10889,10666
vsign,9871,7898,10917,11002,10694
vsign,9695,7919,10945,10833,10666
vsign,9795,7960,10889,10805,10777
vsign,9695,7877,11002,10917,10694
vsign,9871,7877,10974,10889,10529
vsign,9645,7816,10974,10917,10721
vsign,9770,7775,11031,10861,10805
vsign,9745,8023,11117,10945,10639
vsign,9897,8002,10889,11117,10805
vsign,9871,7939,11088,10861,10833
vsign,9670,8065,10889,10945,10584
vsign,9770,7898,10805,10721,10502
vsign,9770,7857,10694,10833,10639
vsign,9897,7898,11203,10805,10833
vsign,9948,7981,10694,11088,10721
vsign,9846,8002,11002,10861,10367
vsign,9820,8044,11088,10694,10475
vsign,9645,8107,11059,11031,10749
vsign,9720,8235,11031,10805,10448
vsign,9897,8023,11031,10861,10529
vsign,9871,8086,10861,11031,10611
vsign,9720,7919,10917,11088,10639
vsign,9897,8044,10777,10945,10584
vsign,9745,7857,10777,10749,10502
vsign,9770,7877,11002,10861,10694
vsign,9820,7981,10611,10861,10611
vsign,9795,7939,11059,10861,10694
vsign,9720,8023,10889,11088,10502
vsign,9820,7857,10945,11031,10421
vsign,9846,8044,11002,10749,10529
vsign,9820,8023,10805,11002,10611
vsign,9745,7939,11031,11117,10557
vsign,9897,8086,11088,10889,10502
vsign,9820,8065,10777,10861,10694
vsign,9695,7960,11031,10945,10666
vsign,9897,8107,10861,10749,10611
vsign,9871,8065,11002,10889,10639
vsign,9846,8235,10861,11088,10557
vsign,9745,8192,10889,10721,10666
vsign,9871,8235,10833,10805,10394
vsign,9795,8192,10861,10917,10611
vsign,9897,8086,10974,11031,10529
vsign,9670,8192,11117,11117,10721
vsign,9795,8149,11145,10945,10694
vsign,9922,8107,10805,10805,10502
vsign,9795,8128,10861,11145,10448
vsign,9820,8235,10917,10777,10666
vsign,9670,8256,10777,10889,10749
vsign,9871,8044,11059,11059,10502
vsign,9897,8278,10889,11117,10502
vsign,9922,8171,10974,10889,10777
vsign,9720,8107,10833,11031,10584
vsign,9897,8213,10945,10639,10666
vsign,9846,8149,11203,10777,10805
vsign,9795,8149,10974,10889,10749
vsign,9897,8023,11088,10805,10777
vsign,9770,8213,11145,10805,10529
vsign,9871,8044,10917,10861,10666
vsign,9871,8107,10889,10974,10694
vsign,9770,8213,11031,10917,10833
vsign,9871,8065,10833,11088,10861
vsign,9720,8128,10974,10945,10777
vsign,9795,8107,10777,10721,10529
vsign,9846,8192,11088,10945,10694
vsign,9820,8128,10833,10917,10584
vsign,9795,8321,11088,10945,10694
vsign,9871,8278,10945,11031,10805
vsign,9820,8192,11002,10917,10945
vsign,9871,8256,11031,10861,10694
vsign,9820,8386,11059,10805,10833
vsign,9922,8235,10833,11059,10805
vsign,9871,8343,10861,11031,10749
vsign,9720,8149,10974,10833,10721
vsign,9770,8086,10749,10974,10694
vsign,9871,8002,10889,10805,10639
vsign,10000,8128,11145,11059,10721
vsign,9897,8149,11117,10861,10917
vsign,9871,8023,11088,10974,10611
vsign,9770,8023,10917,10666,10694
vsign,9846,8023,10777,10889,10584
vsign,9922,8086,10721,11031,10314
vsign,9974,8149,11031,10861,10502
vsign,9922,8086,11002,10945,10502
vsign,9820,8065,10805,11117,10448
vsign,9922,7877,10805,10917,10611
vsign,9720,7919,10749,10945,10611
vsign,9846,8023,10749,10945,10475
vsign,9695,7816,10833,11088,10529
vsign,9871,7960,10917,11002,10529
vsign,9846,8002,10861,10805,10421
vsign,9795,7939,10889,10833,10584
vsign,9846,8002,10974,10945,10475
vsign,9897,7816,11031,11002,10777
vsign,9922,7919,11145,10721,10833
vsign,9745,7981,11059,11088,10448
vsign,9897,8213,10833,10945,10557
vsign,9922,7981,10889,10749,10475
vsign,9846,7836,10749,10974,10694
vsign,9745,8086,10889,11031,10611
vsign,9820,8107,10945,10805,10529
vsign,9922,7960,10749,10749,10805
vsign,9695,7919,11059,11145,10557
vsign,9974,7877,10833,10889,10777
vsign,9871,7857,11059,10945,10833
vsign,9745,7816,10889,10805,10721
vsign,9820,8044,10861,10833,10889
vsign,9820,7877,10889,10805,10917
vsign,9846,7877,11059,11145,10889
vsign,9974,7981,10639,11088,10721
vsign,9948,7898,10694,11059,10861
vsign,9770,7960,10974,10917,10833
vsign,9820,7960,11088,10833,10777
vsign,9720,7939,10777,10917,10833
vsign,9745,7939,11088,11002,10639
vsign,9745,8086,10749,11002,10666
vsign,9846,7960,10889,10777,10805
vsign,9770,7919,10889,11117,11174
vsign,9922,8002,10945,10974,10584
vsign,10000,7877,10805,11059,10721
vsign,9871,8023,10833,10917,10833
vsign,9745,7919,10833,10749,10861
vsign,9871,8044,11031,10749,10917
vsign,9922,7939,11031,11002,10805
vsign,9795,8086,11145,11117,10749
vsign,9922,8065,10777,10721,10945
vsign,9897,7939,10917,11059,10666
vsign,9770,7981,11031,10945,10721
vsign,9770,8002,11031,10945,10805
vsign,9846,7816,10974,11059,10694
vsign,9820,7877,10917,10861,10917
vsign,9695,7673,10861,10974,10584
vsign,9745,7613,10777,10833,10694
vsign,9745,7714,11059,10833,10945
vsign,9820,7673,10974,10917,10777
vsign,9720,7673,10694,10974,10611
vsign,9720,7514,11145,10889,10502
vsign,9871,7816,10833,10777,10529
vsign,9820,7573,10945,10974,10557
vsign,9820,7593,10945,10917,10805
vsign,9770,7613,10805,10694,10611
vsign,9948,7474,11117,10805,10475
vsign,9795,7613,11088,11117,10721
vsign,9745,7714,11088,11031,10502
vsign,9820,7533,10694,10833,10721
vsign,9795,7673,10974,11059,10694
vsign,9846,7754,10749,10889,10721
vsign,9820,7633,10694,11059,10421
vsign,9695,7673,10749,11059,10448
vsign,9948,7573,10974,10777,10502
vsign,9720,7553,11145,11002,10889
vsign,9846,7533,11145,10889,10529
vsign,9770,7613,10805,10777,10584
vsign,9695,7593,10861,10694,10639
vsign,9645,7673,10974,10694,10721
vsign,9922,7494,11145,10639,10639
vsign,9695,7673,10945,10805,10475
vsign,9745,7613,10917,10777,10639
vsign,9695,7633,10917,11002,10777
vsign,9846,7474,11002,10749,10448
vsign,9846,7533,10945,10721,10639
vsign,9846,7754,10917,10974,10448
vsign,9897,7795,11031,10945,10557
vsign,9897,7714,10833,10917,10721
vsign,9846,7898,10777,10694,10341
