@relation pose

@attribute name {question,vsign,arm,standing,beer}
@attribute bend1 real
@attribute bend2 real
@attribute bend3 real
@attribute bend4 real
@attribute bend5 real

@data
arm,9595,6489,11800,9159,9897
arm,9570,6489,11800,9159,9897
arm,9595,6489,11800,9183,9897
arm,9595,6489,11800,9159,9871
arm,9595,6489,11800,9183,9897
arm,9570,6489,11800,9159,9897
arm,9595,6489,11769,9159,9871
arm,9595,6489,11800,9159,9897
arm,9595,6489,11739,9159,9897
arm,9595,6489,11769,9159,9897
arm,9620,6489,11800,9159,9871
arm,9595,6489,11800,9159,9897
arm,9595,6489,11769,9159,9871
arm,9595,6489,11800,9159,9897
arm,9595,6489,11769,9159,9922
arm,9595,6489,11769,9159,9871
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9871
arm,9595,6489,11739,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9620,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9183,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6471,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9546,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9871
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9254,9897
arm,9595,6506,11800,9159,9871
arm,9595,6489,11769,9159,9871
arm,9595,6489,11769,9159,9871
arm,9595,6489,11769,9183,9871
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9922
arm,9595,6489,11769,9159,9871
arm,9595,6489,11769,9159,9871
arm,9595,6489,11769,9159,9871
arm,9570,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9595,6489,11769,9159,9897
arm,9570,6489,11739,9159,9897
arm,9595,6489,11769,9159,9871
arm,9595,6489,11800,9183,9897
arm,9570,6489,11800,9159,9871
arm,9570,6489,11800,9159,9871
arm,9570,6489,11830,9159,9871
arm,9595,6471,11830,9183,9871
arm,9595,6489,11830,9183,9897
arm,9595,6471,11861,9183,9871
arm,9595,6471,11892,9183,9897
arm,9620,6489,11923,9183,9871
arm,9620,6489,11954,9206,9897
arm,9595,6489,11985,9183,9897
arm,9595,6506,12048,9230,9922
arm,9595,6506,12079,9230,9948
arm,9595,6524,12111,9254,9922
arm,9595,6524,12142,9254,9922
arm,9620,6524,12174,9254,9922
arm,9620,6524,12111,9278,9974
arm,9595,6506,12111,9278,9922
arm,9595,6506,12079,9278,9922
arm,9546,6506,12048,9278,9922
arm,9595,6506,12017,9278,9922
arm,9595,6506,12017,9278,9922
arm,9595,6506,11954,9278,9922
arm,9570,6524,11985,9278,9922
arm,9595,6524,11954,9302,9922
arm,9570,6524,11954,9278,9922
arm,9546,6524,11954,9302,9922
arm,9570,6524,11954,9278,9922
arm,9546,6524,11954,9278,9922
arm,9546,6506,11954,9302,9948
arm,9546,6524,11954,9278,9897
arm,9546,6506,11954,9278,9897
arm,9546,6524,11954,9302,9922
arm,9521,6506,11985,9302,9897
arm,9521,6506,11985,9302,9897
arm,9521,6506,11985,9278,9897
arm,9521,6506,12017,9302,9897
arm,9496,6506,12017,9302,9897
arm,9521,6506,12017,9278,9897
arm,9496,6506,12017,9302,9897
arm,9496,6506,12048,9278,9897
arm,9496,6506,12048,9278,9922
arm,9496,6489,12048,9302,9897
arm,9496,6489,12079,9302,9897
arm,9496,6489,12079,9326,9897
arm,9496,6489,12111,9326,9897
arm,9496,6489,12111,9350,9922
arm,9496,6506,12111,9375,9897
arm,9496,6454,12111,9375,9897
arm,9496,6471,12079,9399,9897
arm,9496,6471,12079,9399,9897
arm,9496,6471,12048,9399,9897
arm,9472,6471,12048,9399,9897
arm,9472,6471,12079,9375,9897
arm,9496,6471,12048,9375,9897
arm,9496,6471,12048,9375,9897
arm,9472,6471,12017,9375,9897
arm,9472,6471,12017,9399,9871
arm,9472,6471,12017,9423,9871
arm,9472,6471,12017,9447,9897
arm,9472,6489,12048,9472,9897
arm,9496,6489,12017,9496,9897
arm,9496,6489,12017,9546,9897
arm,9496,6489,12017,9570,9897
arm,9496,6489,11985,9570,9897
arm,9496,6489,11985,9595,9922
arm,9521,6489,11985,9595,9948
arm,9521,6489,11954,9570,9897
arm,9546,6489,11985,9570,9922
arm,9546,6489,11954,9570,9922
arm,9546,6506,11954,9570,9922
arm,9546,6506,11954,9595,9948
arm,9570,6506,11923,9546,9948
arm,9570,6506,11892,9546,9948
arm,9570,6506,11923,9546,9974
arm,9595,6506,11923,9546,9974
arm,9595,6506,11923,9546,9974
arm,9595,6506,11892,9496,9974
arm,9595,6506,11923,9496,9974
arm,9595,6506,11923,9447,9974
arm,9595,6506,11923,9472,9974
arm,9570,6506,11923,9447,9974
arm,9570,6506,11923,9447,9974
arm,9570,6506,11892,9423,9974
arm,9546,6506,11985,9423,10000
arm,9546,6506,11923,9423,10000
arm,9546,6506,11923,9423,10000
arm,9546,6506,11954,9423,10000
arm,9521,6506,11954,9423,10000
arm,9521,6506,11954,9447,10000
arm,9496,6506,11985,9423,10025
arm,9496,6506,12017,9447,10000
arm,9496,6471,12048,9521,10025
arm,9496,6489,12048,9472,10025
arm,9496,6489,12079,9472,10025
arm,9472,6506,12111,9496,10025
arm,9472,6489,12111,9496,10025
arm,9472,6489,12111,9496,10051
